variant,label,family,role,split,task_id,seed,shifted,score
no_coherence,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,120,True,0.419555
original,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,121,True,0.3893
utility_only,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,121,True,0.3844
balanced,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,121,True,0.398395
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,121,True,0.331675
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,121,True,0.475275
no_coherence,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,121,True,0.35392
original,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,121,True,0.3982
utility_only,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,121,True,0.362
balanced,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,121,True,0.428255
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,121,True,0.360155
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,121,True,0.500655
no_coherence,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,121,True,0.34909999999999997
original,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,121,True,0.4948
utility_only,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,121,True,0.4835
balanced,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,121,True,0.54839
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,121,True,0.517545
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,121,True,0.55843
no_coherence,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,121,True,0.545915
original,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,122,True,0.3076
utility_only,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,122,True,0.3769
balanced,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,122,True,0.299905
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,122,True,0.25106
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,122,True,0.375285
no_coherence,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,122,True,0.29729500000000003
original,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,122,True,0.3071
utility_only,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,122,True,0.3381
balanced,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,122,True,0.320235
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,122,True,0.2819
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,122,True,0.387855
no_coherence,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,122,True,0.250245
original,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,122,True,0.6899
utility_only,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,122,True,0.5127
balanced,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,122,True,0.80508
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,122,True,0.829445
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,122,True,0.70762
no_coherence,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,122,True,0.731985
original,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,123,True,0.4891
utility_only,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,123,True,0.4089
balanced,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,123,True,0.5119199999999999
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,123,True,0.528845
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,123,True,0.45896
no_coherence,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,123,True,0.5170049999999999
original,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,123,True,0.4045
utility_only,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,123,True,0.3756
balanced,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,123,True,0.433695
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,123,True,0.364915
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,123,True,0.508815
no_coherence,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,123,True,0.35658
original,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,123,True,0.4573
utility_only,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,123,True,0.558
balanced,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,123,True,0.5232
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,123,True,0.44530000000000003
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,123,True,0.6348
no_coherence,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,123,True,0.4569000000000001
original,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,124,False,0.4826
utility_only,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,124,False,0.3917
balanced,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,124,False,0.5039642857142858
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,124,False,0.5053166666666667
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,124,False,0.4790166666666667
no_coherence,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,124,False,0.43633571428571427
original,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,124,False,0.4872
utility_only,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,124,False,0.3543
balanced,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,124,False,0.5194928571428572
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,124,False,0.5289333333333334
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,124,False,0.48278333333333334
no_coherence,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,124,False,0.40082142857142855
original,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,124,False,0.5225
utility_only,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,124,False,0.4458
balanced,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,124,False,0.6833142857142858
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,124,False,0.6767166666666667
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,124,False,0.6305333333333334
no_coherence,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,124,False,0.5645571428571429
original,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,125,True,0.3463
utility_only,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,125,True,0.3788
balanced,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,125,True,0.343385
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,125,True,0.28944499999999995
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,125,True,0.419145
no_coherence,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,125,True,0.31334
original,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,125,True,0.3513
utility_only,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,125,True,0.3473
balanced,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,125,True,0.373085
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,125,True,0.32715
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,125,True,0.44254499999999997
no_coherence,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,125,True,0.276725
original,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,125,True,0.3759
utility_only,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,125,True,0.4301
balanced,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,125,True,0.47204
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,125,True,0.400535
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,125,True,0.55806
no_coherence,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,125,True,0.386555
original,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,126,False,0.3953
utility_only,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,126,False,0.307
balanced,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,126,False,0.4332785714285714
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,126,False,0.4174083333333334
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,126,False,0.40521666666666667
no_coherence,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,126,False,0.40192857142857136
original,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,126,False,0.5151
utility_only,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,126,False,0.2968
balanced,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,126,False,0.5680214285714286
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,126,False,0.554625
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,126,False,0.50775
no_coherence,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,126,False,0.44748571428571426
original,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,126,False,0.4385
utility_only,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,126,False,0.3483
balanced,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,126,False,0.6276
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,126,False,0.6198416666666666
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,126,False,0.5655333333333333
no_coherence,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,126,False,0.48794999999999994
original,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,127,False,0.3981
utility_only,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,127,False,0.3354
balanced,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,127,False,0.4107428571428572
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,127,False,0.41375
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,127,False,0.394
no_coherence,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,127,False,0.35995714285714286
original,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,127,False,0.5294
utility_only,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,127,False,0.3186
balanced,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,127,False,0.5804785714285715
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,127,False,0.5673416666666666
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,127,False,0.5222833333333334
no_coherence,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,127,False,0.4646142857142857
original,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,127,False,0.4601
utility_only,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,127,False,0.3996
balanced,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,127,False,0.59415
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,127,False,0.5765416666666666
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,127,False,0.5509166666666667
no_coherence,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,127,False,0.5282571428571428
original,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,128,False,0.4498
utility_only,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,128,False,0.3546
balanced,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,128,False,0.46695000000000003
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,128,False,0.4735583333333334
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,128,False,0.4419833333333334
no_coherence,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,128,False,0.3857571428571429
original,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,128,False,0.5438
utility_only,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,128,False,0.3407
balanced,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,128,False,0.5931071428571428
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,128,False,0.5802333333333334
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,128,False,0.5370166666666667
no_coherence,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,128,False,0.4819785714285714
original,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,128,False,0.5291
utility_only,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,128,False,0.4622
balanced,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,128,False,0.6717714285714286
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,128,False,0.6618833333333334
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,128,False,0.6252
no_coherence,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,128,False,0.5774428571428571
original,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,129,False,0.5107
utility_only,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,129,False,0.408
balanced,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,129,False,0.5531357142857143
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,129,False,0.536325
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,129,False,0.5208833333333334
no_coherence,qwen3.5:27b,qwen,primary_model,core,task3_startup_week,129,False,0.5134285714285715
original,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,129,False,0.5564
utility_only,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,129,False,0.3728
balanced,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,129,False,0.6009285714285714
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,129,False,0.5866833333333334
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,129,False,0.5502333333333335
no_coherence,qwen3.5:27b,qwen,primary_model,core,task6_incident_response_week,129,False,0.5072
original,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,129,False,0.5616
utility_only,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,129,False,0.4912
balanced,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,129,False,0.7092571428571429
adaptation_heavy,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,129,False,0.7031999999999999
adaptation_light,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,129,False,0.6607999999999999
no_coherence,qwen3.5:27b,qwen,primary_model,core,task7_quarterly_headcount_plan,129,False,0.6002285714285713
original,qwen3.5:27b,qwen,primary_model,heldout,task3_startup_week,100,True,0.352
utility_only,qwen3.5:27b,qwen,primary_model,heldout,task3_startup_week,100,True,0.3314
balanced,qwen3.5:27b,qwen,primary_model,heldout,task3_startup_week,100,True,0.34631
adaptation_heavy,qwen3.5:27b,qwen,primary_model,heldout,task3_startup_week,100,True,0.30224
adaptation_light,qwen3.5:27b,qwen,primary_model,heldout,task3_startup_week,100,True,0.41259
no_coherence,qwen3.5:27b,qwen,primary_model,heldout,task3_startup_week,100,True,0.26477
original,qwen3.5:27b,qwen,primary_model,heldout,task6_incident_response_week,100,True,0.29
utility_only,qwen3.5:27b,qwen,primary_model,heldout,task6_incident_response_week,100,True,0.3253
balanced,qwen3.5:27b,qwen,primary_model,heldout,task6_incident_response_week,100,True,0.30133
adaptation_heavy,qwen3.5:27b,qwen,primary_model,heldout,task6_incident_response_week,100,True,0.235065
adaptation_light,qwen3.5:27b,qwen,primary_model,heldout,task6_incident_response_week,100,True,0.36639
